activity_id,stage,source_machine,source_cores,source_speed_mhz,source_peak_gflops,c3d_reference_gflops,source_speedup_vs_c3d,observed_runtime_seconds,et0_c3d_seconds,avg_cpu_percent
sg1iterdeconid0000435,sg1iterdecon,compute-5,48,1996,766.464000,422.400000,1.814545455,0.413000,0.749407,51.0896
sg1iterdeconid0000436,sg1iterdecon,compute-5,48,1996,766.464000,422.400000,1.814545455,1.543000,2.799844,30.2657
sg1iterdeconid0000437,sg1iterdecon,compute-5,48,1996,766.464000,422.400000,1.814545455,0.443000,0.803844,53.4989
sg1iterdeconid0000438,sg1iterdecon,compute-3,48,1289,494.976000,422.400000,1.171818182,0.100000,0.117182,100.0
sg1iterdeconid0000439,sg1iterdecon,cc-worker-5,48,1200,460.800000,422.400000,1.090909091,1.424000,1.553455,93.75
sg1iterdeconid0000440,sg1iterdecon,cc-worker-5,48,1200,460.800000,422.400000,1.090909091,0.443000,0.483273,51.2415
sg1iterdeconid0000441,sg1iterdecon,cc-worker-5,48,1200,460.800000,422.400000,1.090909091,0.459000,0.500727,100.0
sg1iterdeconid0000442,sg1iterdecon,compute-5,48,1996,766.464000,422.400000,1.814545455,0.416000,0.754851,100.0
sg1iterdeconid0000443,sg1iterdecon,compute-3,48,1289,494.976000,422.400000,1.171818182,0.148000,0.173429,100.0
sg1iterdeconid0000444,sg1iterdecon,cc-worker-5,48,1200,460.800000,422.400000,1.090909091,0.330000,0.360000,100.0
sg1iterdeconid0000445,sg1iterdecon,cc-worker-5,48,1200,460.800000,422.400000,1.090909091,0.223000,0.243273,100.0
sg1iterdeconid0000446,sg1iterdecon,compute-3,48,1289,494.976000,422.400000,1.171818182,0.404000,0.473415,100.0
sg1iterdeconid0000447,sg1iterdecon,cc-worker-5,48,1200,460.800000,422.400000,1.090909091,0.393000,0.428727,31.5522
sg1iterdeconid0000448,sg1iterdecon,cc-worker-5,48,1200,460.800000,422.400000,1.090909091,0.244000,0.266182,100.0
sg1iterdeconid0000449,sg1iterdecon,cc-worker-5,48,1200,460.800000,422.400000,1.090909091,0.382000,0.416727,100.0
sg1iterdeconid0000450,sg1iterdecon,compute-5,48,1996,766.464000,422.400000,1.814545455,0.100000,0.181455,100.0
sg1iterdeconid0000451,sg1iterdecon,compute-3,48,1289,494.976000,422.400000,1.171818182,0.139000,0.162883,100.0
sg1iterdeconid0000452,sg1iterdecon,compute-5,48,1996,766.464000,422.400000,1.814545455,0.293000,0.531662,100.0
sg1iterdeconid0000453,sg1iterdecon,cc-worker-4,48,2218,851.712000,422.400000,2.016363636,0.298000,0.600876,100.0
sg1iterdeconid0000454,sg1iterdecon,cc-worker-4,48,2218,851.712000,422.400000,2.016363636,0.469000,0.945675,100.0
sg1iterdeconid0000455,sg1iterdecon,cc-worker-4,48,2218,851.712000,422.400000,2.016363636,0.333000,0.671449,100.0
sg1iterdeconid0000456,sg1iterdecon,cc-worker-4,48,2218,851.712000,422.400000,2.016363636,1.148000,2.314785,63.7631
sg1iterdeconid0000457,sg1iterdecon,compute-7,48,1480,568.320000,422.400000,1.345454545,2.240000,3.013818,8.5714
sg1iterdeconid0000458,sg1iterdecon,compute-7,48,1480,568.320000,422.400000,1.345454545,0.301000,0.404982,99.6678
sg1iterdeconid0000459,sg1iterdecon,cc-worker-4,48,2218,851.712000,422.400000,2.016363636,0.124000,0.250029,100.0
sg1iterdeconid0000460,sg1iterdecon,cc-worker-5,48,1200,460.800000,422.400000,1.090909091,0.166000,0.181091,100.0
sg1iterdeconid0000461,sg1iterdecon,cc-worker-5,48,1200,460.800000,422.400000,1.090909091,1.249000,1.362545,40.1922
sg1iterdeconid0000462,sg1iterdecon,cc-worker-4,48,2218,851.712000,422.400000,2.016363636,0.297000,0.598860,100.0
sg1iterdeconid0000463,sg1iterdecon,compute-4,48,1659,637.056000,422.400000,1.508181818,0.180000,0.271473,57.2222
sg1iterdeconid0000464,sg1iterdecon,cc-worker-5,48,1200,460.800000,422.400000,1.090909091,0.192000,0.209455,100.5208
sg1iterdeconid0000465,sg1iterdecon,compute-3,48,1289,494.976000,422.400000,1.171818182,0.695000,0.814414,99.8561
sg1iterdeconid0000466,sg1iterdecon,compute-7,48,1480,568.320000,422.400000,1.345454545,0.470000,0.632364,99.7872
sg1iterdeconid0000467,sg1iterdecon,compute-7,48,1480,568.320000,422.400000,1.345454545,2.282000,3.070327,6.7485
sg1iterdeconid0000468,sg1iterdecon,compute-7,48,1480,568.320000,422.400000,1.345454545,0.111000,0.149345,100.0
sg1iterdeconid0000469,sg1iterdecon,cc-worker-5,48,1200,460.800000,422.400000,1.090909091,1.576000,1.719273,37.7538
sg1iterdeconid0000470,sg1iterdecon,compute-5,48,1996,766.464000,422.400000,1.814545455,0.110000,0.199600,99.0909
sg1iterdeconid0000471,sg1iterdecon,compute-4,48,1659,637.056000,422.400000,1.508181818,0.145000,0.218686,100.0
sg1iterdeconid0000472,sg1iterdecon,compute-4,48,1659,637.056000,422.400000,1.508181818,0.781000,1.177890,97.5672
sg1iterdeconid0000473,sg1iterdecon,compute-3,48,1289,494.976000,422.400000,1.171818182,0.545000,0.638641,62.5688
sg1iterdeconid0000474,sg1iterdecon,cc-worker-4,48,2218,851.712000,422.400000,2.016363636,0.966000,1.947807,100.0
sg1iterdeconid0000475,sg1iterdecon,compute-3,48,1289,494.976000,422.400000,1.171818182,0.454000,0.532005,100.0
sg1iterdeconid0000476,sg1iterdecon,compute-4,48,1659,637.056000,422.400000,1.508181818,0.449000,0.677174,75.7238
sg1iterdeconid0000477,sg1iterdecon,cc-worker-5,48,1200,460.800000,422.400000,1.090909091,0.101000,0.110182,99.0099
sg1iterdeconid0000478,sg1iterdecon,cc-worker-5,48,1200,460.800000,422.400000,1.090909091,0.246000,0.268364,99.5935
sg1iterdeconid0000479,sg1iterdecon,compute-7,48,1480,568.320000,422.400000,1.345454545,0.151000,0.203164,75.4967
sg1iterdeconid0000480,sg1iterdecon,cc-worker-4,48,2218,851.712000,422.400000,2.016363636,0.162000,0.326651,100.6173
sg1iterdeconid0000481,sg1iterdecon,cc-worker-4,48,2218,851.712000,422.400000,2.016363636,0.211000,0.425453,90.9953
sg1iterdeconid0000482,sg1iterdecon,compute-4,48,1659,637.056000,422.400000,1.508181818,0.601000,0.906417,99.5008
sg1iterdeconid0000483,sg1iterdecon,cc-worker-4,48,2218,851.712000,422.400000,2.016363636,0.456000,0.919462,99.7807
sg1iterdeconid0000484,sg1iterdecon,compute-3,48,1289,494.976000,422.400000,1.171818182,0.428000,0.501538,100.0
sg1iterdeconid0000485,sg1iterdecon,compute-4,48,1659,637.056000,422.400000,1.508181818,0.189000,0.285046,99.4709
sg1iterdeconid0000486,sg1iterdecon,compute-3,48,1289,494.976000,422.400000,1.171818182,2.312000,2.709244,32.0502
sg1iterdeconid0000487,sg1iterdecon,compute-3,48,1289,494.976000,422.400000,1.171818182,0.738000,0.864802,62.6016
sg1iterdeconid0000488,sg1iterdecon,compute-5,48,1996,766.464000,422.400000,1.814545455,2.387000,4.331320,21.3238
sg1iterdeconid0000489,sg1iterdecon,cc-worker-4,48,2218,851.712000,422.400000,2.016363636,0.524000,1.056575,80.3435
sg1iterdeconid0000490,sg1iterdecon,compute-5,48,1996,766.464000,422.400000,1.814545455,0.099000,0.179640,101.0101
sg1iterdeconid0000491,sg1iterdecon,compute-5,48,1996,766.464000,422.400000,1.814545455,0.244000,0.442749,99.5902
sg1iterdeconid0000492,sg1iterdecon,cc-worker-4,48,2218,851.712000,422.400000,2.016363636,0.986000,1.988135,47.3631
sg1iterdeconid0000493,sg1iterdecon,compute-5,48,1996,766.464000,422.400000,1.814545455,0.376000,0.682269,89.6277
sg1iterdeconid0000494,sg1iterdecon,compute-4,48,1659,637.056000,422.400000,1.508181818,2.099000,3.165674,27.8704
sg1iterdeconid0000495,sg1iterdecon,cc-worker-5,48,1200,460.800000,422.400000,1.090909091,0.729000,0.795273,100.0
sg1iterdeconid0000496,sg1iterdecon,compute-4,48,1659,637.056000,422.400000,1.508181818,0.123000,0.185506,100.0
sg1iterdeconid0000497,sg1iterdecon,compute-4,48,1659,637.056000,422.400000,1.508181818,0.840000,1.266873,52.1429
sg1iterdeconid0000498,sg1iterdecon,compute-5,48,1996,766.464000,422.400000,1.814545455,0.480000,0.870982,95.0
sg1iterdeconid0000499,sg1iterdecon,compute-4,48,1659,637.056000,422.400000,1.508181818,0.145000,0.218686,100.6897
sg1iterdeconid0000500,sg1iterdecon,cc-worker-4,48,2218,851.712000,422.400000,2.016363636,0.743000,1.498158,97.712
sg1iterdeconid0000501,sg1iterdecon,cc-worker-5,48,1200,460.800000,422.400000,1.090909091,0.341000,0.372000,100.2933
sg1iterdeconid0000502,sg1iterdecon,compute-5,48,1996,766.464000,422.400000,1.814545455,0.177000,0.321175,100.0
sg1iterdeconid0000503,sg1iterdecon,compute-3,48,1289,494.976000,422.400000,1.171818182,0.456000,0.534349,99.7807
sg1iterdeconid0000504,sg1iterdecon,compute-3,48,1289,494.976000,422.400000,1.171818182,0.117000,0.137103,99.1453
sg1iterdeconid0000505,sg1iterdecon,compute-3,48,1289,494.976000,422.400000,1.171818182,0.714000,0.836678,100.0
sg1iterdeconid0000506,sg1iterdecon,compute-4,48,1659,637.056000,422.400000,1.508181818,0.445000,0.671141,99.7753
sg1iterdeconid0000507,sg1iterdecon,compute-4,48,1659,637.056000,422.400000,1.508181818,0.581000,0.876254,81.5835
sg1iterdeconid0000508,sg1iterdecon,cc-worker-5,48,1200,460.800000,422.400000,1.090909091,1.332000,1.453091,97.2222
sg1iterdeconid0000509,sg1iterdecon,cc-worker-5,48,1200,460.800000,422.400000,1.090909091,0.115000,0.125455,100.0
sg1iterdeconid0000510,sg1iterdecon,compute-4,48,1659,637.056000,422.400000,1.508181818,0.370000,0.558027,88.3784
sg1iterdeconid0000511,sg1iterdecon,compute-4,48,1659,637.056000,422.400000,1.508181818,0.103000,0.155343,99.0291
sg1iterdeconid0000512,sg1iterdecon,compute-5,48,1996,766.464000,422.400000,1.814545455,0.452000,0.820175,99.7788
sg1iterdeconid0000513,sg1iterdecon,compute-7,48,1480,568.320000,422.400000,1.345454545,0.320000,0.430545,99.6875
sg1iterdeconid0000514,sg1iterdecon,compute-5,48,1996,766.464000,422.400000,1.814545455,0.450000,0.816545,100.0
sg1iterdeconid0000515,sg1iterdecon,cc-worker-4,48,2218,851.712000,422.400000,2.016363636,0.224000,0.451665,100.0
sg1iterdeconid0000516,sg1iterdecon,compute-7,48,1480,568.320000,422.400000,1.345454545,1.292000,1.738327,100.0
sg1iterdeconid0000517,sg1iterdecon,cc-worker-4,48,2218,851.712000,422.400000,2.016363636,0.461000,0.929544,99.7831
sg1iterdeconid0000518,sg1iterdecon,compute-5,48,1996,766.464000,422.400000,1.814545455,0.452000,0.820175,99.7788
sg1iterdeconid0000519,sg1iterdecon,cc-worker-5,48,1200,460.800000,422.400000,1.090909091,0.125000,0.136364,99.2
sg1iterdeconid0000520,sg1iterdecon,cc-worker-5,48,1200,460.800000,422.400000,1.090909091,1.425000,1.554545,92.9123
sg1iterdeconid0000521,sg1iterdecon,cc-worker-4,48,2218,851.712000,422.400000,2.016363636,0.150000,0.302455,100.0
sg1iterdeconid0000522,sg1iterdecon,compute-4,48,1659,637.056000,422.400000,1.508181818,0.320000,0.482618,100.0
sg1iterdeconid0000523,sg1iterdecon,compute-3,48,1289,494.976000,422.400000,1.171818182,0.471000,0.551926,100.0
sg1iterdeconid0000524,sg1iterdecon,cc-worker-4,48,2218,851.712000,422.400000,2.016363636,0.110000,0.221800,100.0
sg1iterdeconid0000525,sg1iterdecon,compute-4,48,1659,637.056000,422.400000,1.508181818,0.446000,0.672649,100.0
sg1iterdeconid0000526,sg1iterdecon,cc-worker-5,48,1200,460.800000,422.400000,1.090909091,0.459000,0.500727,99.7821
sg1iterdeconid0000527,sg1iterdecon,compute-3,48,1289,494.976000,422.400000,1.171818182,0.497000,0.582394,88.9336
sg1iterdeconid0000528,sg1iterdecon,cc-worker-5,48,1200,460.800000,422.400000,1.090909091,0.319000,0.348000,93.4169
sg1iterdeconid0000529,sg1iterdecon,compute-4,48,1659,637.056000,422.400000,1.508181818,0.313000,0.472061,99.6805
sg1iterdeconid0000530,sg1iterdecon,compute-3,48,1289,494.976000,422.400000,1.171818182,1.293000,1.515161,100.0
sg1iterdeconid0000531,sg1iterdecon,compute-4,48,1659,637.056000,422.400000,1.508181818,0.155000,0.233768,100.0
sg1iterdeconid0000532,sg1iterdecon,cc-worker-4,48,2218,851.712000,422.400000,2.016363636,0.269000,0.542402,100.0
sg1iterdeconid0000533,sg1iterdecon,compute-3,48,1289,494.976000,422.400000,1.171818182,0.196000,0.229676,100.0
sg1iterdeconid0000534,sg1iterdecon,cc-worker-5,48,1200,460.800000,422.400000,1.090909091,0.509000,0.555273,100.0
sg1iterdeconid0000535,sg1iterdecon,cc-worker-5,48,1200,460.800000,422.400000,1.090909091,0.465000,0.507273,99.7849
sg1iterdeconid0000536,sg1iterdecon,cc-worker-4,48,2218,851.712000,422.400000,2.016363636,1.261000,2.542635,99.9207
sg1iterdeconid0000537,sg1iterdecon,cc-worker-4,48,2218,851.712000,422.400000,2.016363636,0.461000,0.929544,99.7831
sg1iterdeconid0000538,sg1iterdecon,cc-worker-4,48,2218,851.712000,422.400000,2.016363636,0.116000,0.233898,100.8621
sg1iterdeconid0000539,sg1iterdecon,cc-worker-4,48,2218,851.712000,422.400000,2.016363636,0.431000,0.869053,99.768
sg1iterdeconid0000540,sg1iterdecon,cc-worker-5,48,1200,460.800000,422.400000,1.090909091,0.446000,0.486545,99.7758
sg1iterdeconid0000541,sg1iterdecon,compute-5,48,1996,766.464000,422.400000,1.814545455,0.224000,0.406458,100.0
sg1iterdeconid0000542,sg1iterdecon,compute-4,48,1659,637.056000,422.400000,1.508181818,0.472000,0.711862,98.7288
sg1iterdeconid0000543,sg1iterdecon,cc-worker-4,48,2218,851.712000,422.400000,2.016363636,0.150000,0.302455,99.3333
sg1iterdeconid0000544,sg1iterdecon,cc-worker-4,48,2218,851.712000,422.400000,2.016363636,0.168000,0.338749,100.5952
sg1iterdeconid0000545,sg1iterdecon,compute-5,48,1996,766.464000,422.400000,1.814545455,0.152000,0.275811,100.0
sg1iterdeconid0000546,sg1iterdecon,cc-worker-5,48,1200,460.800000,422.400000,1.090909091,0.190000,0.207273,100.0
sg1iterdeconid0000547,sg1iterdecon,compute-5,48,1996,766.464000,422.400000,1.814545455,1.316000,2.387942,98.8602
sg1iterdeconid0000548,sg1iterdecon,cc-worker-4,48,2218,851.712000,422.400000,2.016363636,0.483000,0.973904,58.1781
sg1iterdeconid0000549,sg1iterdecon,cc-worker-4,48,2218,851.712000,422.400000,2.016363636,1.295000,2.611191,100.0
sg1iterdeconid0000550,sg1iterdecon,compute-5,48,1996,766.464000,422.400000,1.814545455,1.293000,2.346207,100.0
sg1iterdeconid0000551,sg1iterdecon,cc-worker-4,48,2218,851.712000,422.400000,2.016363636,0.326000,0.657335,99.6933
sg1iterdeconid0000552,sg1iterdecon,cc-worker-4,48,2218,851.712000,422.400000,2.016363636,0.127000,0.256078,100.0
sg1iterdeconid0000553,sg1iterdecon,cc-worker-5,48,1200,460.800000,422.400000,1.090909091,0.482000,0.525818,94.6058
sg1iterdeconid0000554,sg1iterdecon,compute-3,48,1289,494.976000,422.400000,1.171818182,0.212000,0.248425,100.0
sg1iterdeconid0000555,sg1iterdecon,cc-worker-5,48,1200,460.800000,422.400000,1.090909091,1.328000,1.448727,98.8705
sg1iterdeconid0000556,sg1iterdecon,cc-worker-4,48,2218,851.712000,422.400000,2.016363636,0.440000,0.887200,100.0
sg1iterdeconid0000557,sg1iterdecon,cc-worker-5,48,1200,460.800000,422.400000,1.090909091,0.450000,0.490909,99.7778
sg1iterdeconid0000558,sg1iterdecon,cc-worker-5,48,1200,460.800000,422.400000,1.090909091,0.283000,0.308727,100.0
sg1iterdeconid0000559,sg1iterdecon,cc-worker-5,48,1200,460.800000,422.400000,1.090909091,0.391000,0.426545,100.0
sg1iterdeconid0000560,sg1iterdecon,compute-3,48,1289,494.976000,422.400000,1.171818182,0.443000,0.519115,100.0
sg1iterdeconid0000561,sg1iterdecon,cc-worker-5,48,1200,460.800000,422.400000,1.090909091,0.177000,0.193091,99.435
sg1iterdeconid0000562,sg1iterdecon,compute-5,48,1996,766.464000,422.400000,1.814545455,0.222000,0.402829,99.5495
sg1iterdeconid0000563,sg1iterdecon,cc-worker-4,48,2218,851.712000,422.400000,2.016363636,0.243000,0.489976,82.3045
sg1iterdeconid0000564,sg1iterdecon,compute-4,48,1659,637.056000,422.400000,1.508181818,0.143000,0.215670,100.0
sg1iterdeconid0000565,sg1iterdecon,cc-worker-5,48,1200,460.800000,422.400000,1.090909091,0.441000,0.481091,100.0
sg1iterdeconid0000566,sg1iterdecon,cc-worker-4,48,2218,851.712000,422.400000,2.016363636,0.121000,0.243980,100.0
sg1iterdeconid0000567,sg1iterdecon,cc-worker-4,48,2218,851.712000,422.400000,2.016363636,0.401000,0.808562,99.7506
sg1iterdeconid0000568,sg1iterdecon,compute-4,48,1659,637.056000,422.400000,1.508181818,0.470000,0.708845,98.0851
sg1iterdeconid0000569,sg1iterdecon,compute-4,48,1659,637.056000,422.400000,1.508181818,0.418000,0.630420,99.7608
sg1iterdeconid0000570,sg1iterdecon,compute-3,48,1289,494.976000,422.400000,1.171818182,0.330000,0.386700,100.0
sg1iterdeconid0000571,sg1iterdecon,compute-4,48,1659,637.056000,422.400000,1.508181818,0.712000,1.073825,99.8596
sg1iterdeconid0000572,sg1iterdecon,compute-3,48,1289,494.976000,422.400000,1.171818182,0.377000,0.441775,99.7347
sg1iterdeconid0000573,sg1iterdecon,compute-3,48,1289,494.976000,422.400000,1.171818182,0.149000,0.174601,99.3289
sg1iterdeconid0000574,sg1iterdecon,cc-worker-5,48,1200,460.800000,422.400000,1.090909091,0.317000,0.345818,100.0
sg1iterdeconid0000575,sg1iterdecon,compute-4,48,1659,637.056000,422.400000,1.508181818,1.302000,1.963653,98.9247
sg1iterdeconid0000576,sg1iterdecon,cc-worker-4,48,2218,851.712000,422.400000,2.016363636,0.710000,1.431618,100.0
sg1iterdeconid0000577,sg1iterdecon,cc-worker-4,48,2218,851.712000,422.400000,2.016363636,0.305000,0.614991,56.3934
sg1iterdeconid0000578,sg1iterdecon,cc-worker-5,48,1200,460.800000,422.400000,1.090909091,0.443000,0.483273,99.7743
sg1iterdeconid0000579,sg1iterdecon,cc-worker-5,48,1200,460.800000,422.400000,1.090909091,0.296000,0.322909,37.5
sg1iterdeconid0000580,sg1iterdecon,cc-worker-4,48,2218,851.712000,422.400000,2.016363636,0.156000,0.314553,100.0
sg1iterdeconid0000581,sg1iterdecon,compute-3,48,1289,494.976000,422.400000,1.171818182,0.117000,0.137103,100.0
sg1iterdeconid0000582,sg1iterdecon,cc-worker-5,48,1200,460.800000,422.400000,1.090909091,0.204000,0.222545,100.0
sg1iterdeconid0000583,sg1iterdecon,compute-4,48,1659,637.056000,422.400000,1.508181818,0.290000,0.437373,99.6552
sg1iterdeconid0000584,sg1iterdecon,compute-5,48,1996,766.464000,422.400000,1.814545455,0.149000,0.270367,100.0
sg1iterdeconid0000585,sg1iterdecon,cc-worker-5,48,1200,460.800000,422.400000,1.090909091,0.105000,0.114545,100.9524
sg1iterdeconid0000586,sg1iterdecon,compute-3,48,1289,494.976000,422.400000,1.171818182,0.108000,0.126556,99.0741
sg1iterdeconid0000587,sg1iterdecon,compute-5,48,1996,766.464000,422.400000,1.814545455,0.209000,0.379240,68.4211
sg1iterdeconid0000588,sg1iterdecon,compute-4,48,1659,637.056000,422.400000,1.508181818,0.156000,0.235276,99.359
sg1iterdeconid0000589,sg1iterdecon,compute-5,48,1996,766.464000,422.400000,1.814545455,0.502000,0.910902,91.4343
sg1iterdeconid0000590,sg1iterdecon,compute-4,48,1659,637.056000,422.400000,1.508181818,0.337000,0.508257,99.7033
sg1iterdeconid0000591,sg1iterdecon,cc-worker-4,48,2218,851.712000,422.400000,2.016363636,0.451000,0.909380,100.0
sg1iterdeconid0000592,sg1iterdecon,cc-worker-4,48,2218,851.712000,422.400000,2.016363636,0.496000,1.000116,100.0
sg1iterdeconid0000593,sg1iterdecon,compute-4,48,1659,637.056000,422.400000,1.508181818,0.144000,0.217178,100.0
sg1iterdeconid0000594,sg1iterdecon,cc-worker-5,48,1200,460.800000,422.400000,1.090909091,0.455000,0.496364,100.0
sg1iterdeconid0000595,sg1iterdecon,cc-worker-4,48,2218,851.712000,422.400000,2.016363636,0.246000,0.496025,100.0
sg1iterdeconid0000596,sg1iterdecon,cc-worker-5,48,1200,460.800000,422.400000,1.090909091,0.159000,0.173455,100.0
sg1iterdeconid0000597,sg1iterdecon,cc-worker-5,48,1200,460.800000,422.400000,1.090909091,0.368000,0.401455,99.7283
sg1iterdeconid0000598,sg1iterdecon,compute-3,48,1289,494.976000,422.400000,1.171818182,0.429000,0.502710,100.0
sg1iterdeconid0000599,sg1iterdecon,cc-worker-5,48,1200,460.800000,422.400000,1.090909091,0.460000,0.501818,100.0
sg1iterdeconid0000600,sg1iterdecon,compute-4,48,1659,637.056000,422.400000,1.508181818,0.108000,0.162884,100.0
sg1iterdeconid0000601,sg1iterdecon,cc-worker-4,48,2218,851.712000,422.400000,2.016363636,0.467000,0.941642,100.0
sg1iterdeconid0000602,sg1iterdecon,compute-4,48,1659,637.056000,422.400000,1.508181818,0.230000,0.346882,100.0
sg1iterdeconid0000603,sg1iterdecon,cc-worker-4,48,2218,851.712000,422.400000,2.016363636,0.453000,0.913413,99.7792
sg1iterdeconid0000604,sg1iterdecon,cc-worker-5,48,1200,460.800000,422.400000,1.090909091,0.152000,0.165818,99.3421
sg1iterdeconid0000605,sg1iterdecon,compute-7,48,1480,568.320000,422.400000,1.345454545,0.409000,0.550291,100.0
sg1iterdeconid0000606,sg1iterdecon,cc-worker-4,48,2218,851.712000,422.400000,2.016363636,0.452000,0.911396,100.0
sg1iterdeconid0000607,sg1iterdecon,compute-3,48,1289,494.976000,422.400000,1.171818182,0.321000,0.376154,99.6885
sg1iterdeconid0000608,sg1iterdecon,compute-5,48,1996,766.464000,422.400000,1.814545455,2.826000,5.127905,26.787
sg1iterdeconid0000609,sg1iterdecon,cc-worker-5,48,1200,460.800000,422.400000,1.090909091,0.637000,0.694909,100.0
sg1iterdeconid0000610,sg1iterdecon,compute-7,48,1480,568.320000,422.400000,1.345454545,1.116000,1.501527,40.9498
sg1iterdeconid0000611,sg1iterdecon,compute-5,48,1996,766.464000,422.400000,1.814545455,0.291000,0.528033,99.6564
sg1iterdeconid0000612,sg1iterdecon,cc-worker-5,48,1200,460.800000,422.400000,1.090909091,0.452000,0.493091,92.0354
sg1iterdeconid0000613,sg1iterdecon,cc-worker-5,48,1200,460.800000,422.400000,1.090909091,0.150000,0.163636,100.0
sg1iterdeconid0000614,sg1iterdecon,compute-5,48,1996,766.464000,422.400000,1.814545455,0.684000,1.241149,33.3333
sg1iterdeconid0000615,sg1iterdecon,compute-7,48,1480,568.320000,422.400000,1.345454545,1.900000,2.556364,25.3158
sg1iterdeconid0000616,sg1iterdecon,compute-7,48,1480,568.320000,422.400000,1.345454545,0.723000,0.972764,99.8617
sg1iterdeconid0000617,sg1iterdecon,cc-worker-5,48,1200,460.800000,422.400000,1.090909091,0.512000,0.558545,90.0391
sg1iterdeconid0000618,sg1iterdecon,cc-worker-5,48,1200,460.800000,422.400000,1.090909091,0.206000,0.224727,100.0
sg1iterdeconid0000619,sg1iterdecon,compute-7,48,1480,568.320000,422.400000,1.345454545,0.867000,1.166509,53.2872
sg1iterdeconid0000620,sg1iterdecon,compute-5,48,1996,766.464000,422.400000,1.814545455,1.139000,2.066767,28.446
sg1iterdeconid0000621,sg1iterdecon,compute-5,48,1996,766.464000,422.400000,1.814545455,0.433000,0.785698,53.5797
sg1iterdeconid0000622,sg1iterdecon,cc-worker-4,48,2218,851.712000,422.400000,2.016363636,1.288000,2.597076,100.0
sg1iterdeconid0000623,sg1iterdecon,cc-worker-5,48,1200,460.800000,422.400000,1.090909091,0.658000,0.717818,100.0
sg1iterdeconid0000624,sg1iterdecon,cc-worker-4,48,2218,851.712000,422.400000,2.016363636,0.720000,1.451782,100.0
sg1iterdeconid0000625,sg1iterdecon,cc-worker-5,48,1200,460.800000,422.400000,1.090909091,0.200000,0.218182,100.0
sg1iterdeconid0000626,sg1iterdecon,cc-worker-4,48,2218,851.712000,422.400000,2.016363636,0.744000,1.500175,99.8656
sg1iterdeconid0000627,sg1iterdecon,compute-3,48,1289,494.976000,422.400000,1.171818182,0.117000,0.137103,100.0
sg1iterdeconid0000628,sg1iterdecon,cc-worker-5,48,1200,460.800000,422.400000,1.090909091,0.288000,0.314182,100.0
sg1iterdeconid0000629,sg1iterdecon,compute-4,48,1659,637.056000,422.400000,1.508181818,1.069000,1.612246,99.9065
sg1iterdeconid0000630,sg1iterdecon,compute-7,48,1480,568.320000,422.400000,1.345454545,1.238000,1.665673,36.0258
sg1iterdeconid0000631,sg1iterdecon,compute-3,48,1289,494.976000,422.400000,1.171818182,1.774000,2.078805,35.062
sg1iterdeconid0000632,sg1iterdecon,compute-7,48,1480,568.320000,422.400000,1.345454545,0.332000,0.446691,100.0
sg1iterdeconid0000633,sg1iterdecon,compute-3,48,1289,494.976000,422.400000,1.171818182,0.545000,0.638641,63.1193
sg1iterdeconid0000634,sg1iterdecon,compute-3,48,1289,494.976000,422.400000,1.171818182,1.028000,1.204629,15.4669
sg1iterdeconid0000635,sg1iterdecon,compute-5,48,1996,766.464000,422.400000,1.814545455,0.146000,0.264924,100.0
sg1iterdeconid0000636,sg1iterdecon,compute-3,48,1289,494.976000,422.400000,1.171818182,0.106000,0.124213,100.0
sg1iterdeconid0000637,sg1iterdecon,compute-4,48,1659,637.056000,422.400000,1.508181818,0.716000,1.079858,100.0
sg1iterdeconid0000638,sg1iterdecon,compute-5,48,1996,766.464000,422.400000,1.814545455,0.461000,0.836505,100.0
sg1iterdeconid0000639,sg1iterdecon,compute-5,48,1996,766.464000,422.400000,1.814545455,0.298000,0.540735,100.0
sg1iterdeconid0000640,sg1iterdecon,cc-worker-4,48,2218,851.712000,422.400000,2.016363636,0.125000,0.252045,100.8
sg1iterdeconid0000641,sg1iterdecon,compute-3,48,1289,494.976000,422.400000,1.171818182,0.156000,0.182804,100.0
sg1iterdeconid0000642,sg1iterdecon,cc-worker-5,48,1200,460.800000,422.400000,1.090909091,0.240000,0.261818,100.4167
sg1iterdeconid0000643,sg1iterdecon,cc-worker-4,48,2218,851.712000,422.400000,2.016363636,0.171000,0.344798,100.0
sg1iterdeconid0000644,sg1iterdecon,compute-3,48,1289,494.976000,422.400000,1.171818182,0.664000,0.778087,69.4277
sg1iterdeconid0000645,sg1iterdecon,compute-3,48,1289,494.976000,422.400000,1.171818182,2.706000,3.170940,28.677
sg1iterdeconid0000646,sg1iterdecon,compute-7,48,1480,568.320000,422.400000,1.345454545,0.234000,0.314836,99.5726
sg1iterdeconid0000647,sg1iterdecon,compute-3,48,1289,494.976000,422.400000,1.171818182,0.640000,0.749964,68.4375
sg1iterdeconid0000648,sg1iterdecon,cc-worker-5,48,1200,460.800000,422.400000,1.090909091,0.620000,0.676364,72.2581
sg1iterdeconid0000649,sg1iterdecon,cc-worker-4,48,2218,851.712000,422.400000,2.016363636,0.983000,1.982085,99.6948
sg1iterdeconid0000650,sg1iterdecon,cc-worker-5,48,1200,460.800000,422.400000,1.090909091,4.094000,4.466182,18.3439
sg1iterdeconid0000651,sg1iterdecon,cc-worker-4,48,2218,851.712000,422.400000,2.016363636,0.227000,0.457715,100.0
