scenario_id,interference_seed,algorithm,topology_makespan,uprank_makespan,topology_cost,uprank_cost,makespan_gain_uprank_percent,cost_gain_uprank_percent
hybrid_hetero,19,prism_cc_time,146.351,112.247,0.561724,0.501382,23.302881428893553,10.742286247338551
hybrid_hetero,20,prism_cc_cost,330.549,132.956,0.136439,0.177992,59.77721911123616,-30.45536833310124
hybrid_hetero,20,prism_cc_time,146.491,132.956,0.554173,0.177992,9.239475462656426,67.88150992560084
hybrid_hetero,21,prism_cc_cost,275.016,327.065,0.195705,0.0,-18.925807952991818,100.0
hybrid_hetero,21,prism_cc_time,147.134,118.944,0.319512,0.258016,19.15940571180012,19.246851448458898
hybrid_hetero,22,prism_cc_cost,330.936,320.646,0.140713,0.0,3.109362535354257,100.0
hybrid_hetero,22,prism_cc_time,146.761,112.517,0.552703,0.477417,23.333174344682853,13.621420545935171
hybrid_hetero,23,prism_cc_cost,322.345,318.654,0.129633,0.0,1.1450464564364362,100.0
hybrid_hetero,23,prism_cc_time,154.921,120.995,0.582417,0.161689,21.898903312010628,72.23827601186092
hybrid_hetero,24,prism_cc_cost,337.814,296.466,0.0,0.0,12.239871645343298,0.0
hybrid_hetero,24,prism_cc_time,137.598,110.569,0.298712,0.230101,19.64345411997268,22.968946677736408
hybrid_hetero,25,prism_cc_cost,275.016,318.654,0.136442,0.0,-15.867440439828945,100.0
hybrid_hetero,25,prism_cc_time,147.134,113.413,0.319514,0.245948,22.918564030067824,23.024343221267305
hybrid_hetero,26,prism_cc_cost,296.466,296.466,0.0,0.0,0.0,0.0
hybrid_hetero,26,prism_cc_time,110.569,110.569,0.229847,0.227924,0.0,0.8366435063324769
hybrid_hetero,27,prism_cc_cost,320.464,296.466,0.0,0.0,7.488516650856257,0.0
hybrid_hetero,27,prism_cc_time,137.598,110.702,0.298712,0.227558,19.546795738310156,23.820268352125115
hybrid_hetero,28,prism_cc_cost,326.502,326.502,0.136439,0.0,0.0,100.0
hybrid_hetero,28,prism_cc_time,147.134,118.944,0.319517,0.258016,19.15940571180012,19.248115123764926
hybrid_hetero,29,prism_cc_cost,275.016,132.956,0.195709,0.177994,51.655176426098855,9.051704316101958
hybrid_hetero,29,prism_cc_time,147.134,132.956,0.319514,0.177994,9.636114018513736,44.29226888336661
hybrid_hetero,30,prism_cc_cost,330.549,132.956,0.13644,0.177993,59.77721911123616,-30.455145118733512
hybrid_hetero,30,prism_cc_time,146.491,132.956,0.573933,0.177993,9.239475462656426,68.98714658331198
hybrid_homo,1,prism_cc_cost,316.774,293.549,0.0,0.0,7.331725457266071,0.0
hybrid_homo,1,prism_cc_time,117.963,106.934,0.610104,0.577485,9.349541805481378,5.346465520632541
hybrid_homo,2,prism_cc_cost,273.388,293.549,0.13986,0.0,-7.374500709614176,100.0
hybrid_homo,2,prism_cc_time,118.556,106.934,0.600534,0.553794,9.802962313168461,7.783073064972175
hybrid_homo,3,prism_cc_cost,293.549,293.549,0.0,0.0,0.0,0.0
hybrid_homo,3,prism_cc_time,107.839,106.934,0.596339,0.544734,0.8392140134830638,8.653634929125866
hybrid_homo,4,prism_cc_cost,318.515,314.286,0.14185,0.0,1.3277239690438394,100.0
hybrid_homo,4,prism_cc_time,118.677,109.844,0.46764,0.570928,7.442891208911594,-22.087075528184073
hybrid_homo,5,prism_cc_cost,293.549,293.549,0.0,0.0,0.0,0.0
hybrid_homo,5,prism_cc_time,106.976,106.976,0.550785,0.546107,0.0,0.8493332243978976
hybrid_homo,6,prism_cc_cost,314.286,293.549,0.0,0.0,6.59813036533604,0.0
hybrid_homo,6,prism_cc_time,112.131,106.934,0.568347,0.547735,4.634757560353518,3.626657658085654
hybrid_homo,7,prism_cc_cost,314.842,293.549,0.0,0.0,6.76307481212799,0.0
hybrid_homo,7,prism_cc_time,107.65,106.934,0.600889,0.554848,0.6651184393869096,7.662147251821883
hybrid_homo,8,prism_cc_cost,314.286,314.286,0.13644,0.0,0.0,100.0
hybrid_homo,8,prism_cc_time,124.073,112.131,0.371691,0.555912,9.624978843100429,-49.56294341267342
hybrid_homo,9,prism_cc_cost,273.788,293.549,0.153916,0.0,-7.217628237906689,100.0
hybrid_homo,9,prism_cc_time,124.316,109.844,0.451642,0.57981,11.641301200167321,-28.378228774117567
hybrid_homo,10,prism_cc_cost,274.842,318.668,0.136439,0.0,-15.945888910719622,100.0
hybrid_homo,10,prism_cc_time,119.676,111.266,0.371899,0.570987,7.027307062401816,-53.53281401670885
hybrid_homo,11,prism_cc_cost,274.599,318.433,0.136439,0.0,-15.962913193420226,100.0
hybrid_homo,11,prism_cc_time,124.404,111.266,0.385648,0.54223,10.560753673515313,-40.60231091565365
hybrid_homo,12,prism_cc_cost,293.549,293.549,0.0,0.0,0.0,0.0
hybrid_homo,12,prism_cc_time,106.934,108.367,0.565332,0.535348,-1.3400789271887397,5.30378609383511
hybrid_homo,13,prism_cc_cost,314.286,293.549,0.0,0.0,6.59813036533604,0.0
hybrid_homo,13,prism_cc_time,112.131,107.86,0.530328,0.581794,3.8089377602982233,-9.704560196708455
hybrid_homo,14,prism_cc_cost,274.453,293.549,0.140713,0.0,-6.957839775845047,100.0
hybrid_homo,14,prism_cc_time,119.835,106.934,0.595307,0.535814,10.765636082947385,9.993667133092675
hybrid_homo,15,prism_cc_cost,274.453,293.549,0.141396,0.0,-6.957839775845047,100.0
hybrid_homo,15,prism_cc_time,119.835,106.934,0.613028,0.566823,10.765636082947385,7.537176115935985
hybrid_homo,16,prism_cc_cost,317.776,293.549,0.0,0.0,7.623923770202921,0.0
hybrid_homo,16,prism_cc_time,112.102,106.934,0.562612,0.542659,4.610087241976063,3.546493853668247
hybrid_homo,17,prism_cc_cost,273.545,293.549,0.140713,0.0,-7.312873567420337,100.0
hybrid_homo,17,prism_cc_time,119.373,106.934,0.607929,0.53461,10.42027929263737,12.06045442806644
hybrid_homo,18,prism_cc_cost,274.599,318.433,0.136443,0.0,-15.962913193420226,100.0
hybrid_homo,18,prism_cc_time,124.073,112.152,0.379963,0.565786,9.608053323446676,-48.90555132999792
hybrid_homo,19,prism_cc_cost,293.549,293.549,0.129633,0.0,0.0,100.0
hybrid_homo,19,prism_cc_time,118.69,106.934,0.308346,0.551794,9.904794001179543,-78.95286463907428
hybrid_homo,20,prism_cc_cost,314.286,318.433,0.136439,0.0,-1.3194988004556332,100.0
hybrid_homo,20,prism_cc_time,124.073,110.863,0.379862,0.541252,10.646957839336515,-42.48648193291248
hybrid_homo,21,prism_cc_cost,144.315,314.701,0.202307,0.0,-118.06534317292036,100.0
hybrid_homo,21,prism_cc_time,119.373,109.844,0.601377,0.555445,7.982542115888861,7.637804571840972
hybrid_homo,22,prism_cc_cost,319.766,293.549,0.137046,0.0,8.198807878260991,100.0
hybrid_homo,22,prism_cc_time,125.996,111.266,0.446219,0.5826,11.690847328486612,-30.563691819487747
hybrid_homo,23,prism_cc_cost,294.29,293.549,0.128047,0.0,0.2517924496245344,100.0
hybrid_homo,23,prism_cc_time,127.621,106.934,0.349181,0.549093,16.209714702125826,-57.251683224459526
hybrid_homo,24,prism_cc_cost,318.433,293.549,0.0,0.0,7.814516711521738,0.0
hybrid_homo,24,prism_cc_time,119.835,106.934,0.656865,0.557931,10.765636082947385,15.061542326048741
hybrid_homo,25,prism_cc_cost,273.606,293.549,0.136441,0.0,-7.288948341776125,100.0
hybrid_homo,25,prism_cc_time,119.373,106.934,0.572723,0.556189,10.42027929263737,2.8869104261571366
hybrid_homo,26,prism_cc_cost,293.549,293.549,0.0,0.0,0.0,0.0
hybrid_homo,26,prism_cc_time,106.976,106.976,0.569619,0.555283,0.0,2.516769981338406
hybrid_homo,27,prism_cc_cost,318.515,293.549,0.0,0.0,7.838249376010552,0.0
hybrid_homo,27,prism_cc_time,115.972,107.063,0.301975,0.554608,7.682026696099052,-83.66023677456744
hybrid_homo,28,prism_cc_cost,273.545,314.286,0.136439,0.0,-14.893710358441933,100.0
hybrid_homo,28,prism_cc_time,119.939,111.749,0.644299,0.563396,6.828471139495909,12.556747721166719
hybrid_homo,29,prism_cc_cost,144.724,317.183,0.203199,0.0,-119.16406401149777,100.0
hybrid_homo,29,prism_cc_time,119.507,110.863,0.548137,0.5111,7.233049110093973,6.756887420480644
hybrid_homo,30,prism_cc_cost,314.516,317.183,0.13644,0.0,-0.8479695786541775,100.0
hybrid_homo,30,prism_cc_time,124.404,110.863,0.394652,0.566185,10.884698241214107,-43.46436860829289
